[2025-02-13 11:57:35] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-02-13 11:57:35] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-02-13 11:57:35] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-02-13 11:57:38] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-02-13 11:57:38] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-02-13 11:57:38] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-02-13 11:57:42] [class-ss-setup-task.php:33] Creating archive directory: C:\wamp64\www\my-portfolio/wp-content/uploads\simply-static\temp-files/simply-static-1-1739447855\
[2025-02-13 11:57:42] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/my-portfolio/
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-lottie-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-lottie.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-media-carousel-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-media-carousel.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-mega-menu-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-mega-menu.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-nav-menu-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-nav-menu.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-nested-carousel-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-nested-carousel.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-off-canvas-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-off-canvas.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-post-info-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-post-info.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-post-navigation-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-post-navigation.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-posts-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-posts.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-price-list-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-price-list.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-price-table-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-price-table.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-progress-tracker-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-progress-tracker.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-reviews-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-reviews.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-search-form-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-search-form.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-search-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-search.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-share-buttons-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-share-buttons.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-sitemap-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-sitemap.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-slides-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-slides.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-social-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-social.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-table-of-contents-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-table-of-contents.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-testimonial-carousel-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-testimonial-carousel.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-video-playlist-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-video-playlist.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-cart-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-cart.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-categories-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-categories.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-checkout-page-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-checkout-page.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-menu-cart-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-menu-cart.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-my-account-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-my-account.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-notices-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-notices.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-product-add-to-cart-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-product-add-to-cart.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-product-additional-information-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-product-additional-information.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-product-data-tabs-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-product-data-tabs.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-product-images-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-product-images.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-product-meta-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-product-meta.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-product-price-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-product-price.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-product-rating-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-product-rating.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-products-archive-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-products-archive.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-products-rtl.min.css
[2025-02-13 11:57:43] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost/my-portfolio/wp-content/plugins/pro-elements/assets/css/widget-woocommerce-products.min.css
